milestone_id,project_id,milestone_name,sequence,planned_date,actual_date,status,delay_days,dependency_type
PRJ-SYN-001860-M-01,PRJ-SYN-001860,Feasibility Study & Detailed Project Report (DPR) Approval,1,2022-09-01,2022-10-06,COMPLETED,35,ADMINISTRATIVE
PRJ-SYN-001860-M-02,PRJ-SYN-001860,Statutory Environmental & Forest Clearance Stage-I,2,2022-12-26,2023-02-19,COMPLETED,55,STATUTORY
PRJ-SYN-001860-M-03,PRJ-SYN-001860,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2023-04-20,2023-07-01,COMPLETED,72,LAND_ACQUISITION
PRJ-SYN-001860-M-04,PRJ-SYN-001860,"EPC Tendering, Technical Evaluation & Contract Award",4,2023-08-14,2023-11-21,COMPLETED,99,PROCUREMENT
PRJ-SYN-001860-M-05,PRJ-SYN-001860,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2023-12-31,2024-04-26,COMPLETED,117,RIGHT_OF_WAY
PRJ-SYN-001860-M-06,PRJ-SYN-001860,"Major Substructure, Earthwork & Foundation Works (50%)",6,2024-06-22,2024-11-06,COMPLETED,137,CIVIL_WORKS
PRJ-SYN-001860-M-07,PRJ-SYN-001860,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2024-12-12,2025-05-12,COMPLETED,151,CIVIL_WORKS
PRJ-SYN-001860-M-08,PRJ-SYN-001860,"Equipment Installation, Signaling & Substation Integration",8,2025-04-07,2025-10-07,COMPLETED,183,SYSTEMS_EQUIPMENT
PRJ-SYN-001860-M-09,PRJ-SYN-001860,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2025-06-15,2026-01-04,COMPLETED,203,STATUTORY_INSPECTION
PRJ-SYN-001860-M-10,PRJ-SYN-001860,"Final Trial Runs, COD Commercial Operation & Handover",10,2025-08-01,,DELAYED,270,COMMISSIONING
PRJ-SYN-001861-M-01,PRJ-SYN-001861,Feasibility Study & Detailed Project Report (DPR) Approval,1,2018-05-23,2018-05-28,COMPLETED,5,ADMINISTRATIVE
PRJ-SYN-001861-M-02,PRJ-SYN-001861,Statutory Environmental & Forest Clearance Stage-I,2,2018-10-10,2018-11-07,COMPLETED,28,STATUTORY
PRJ-SYN-001861-M-03,PRJ-SYN-001861,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2019-02-27,2019-03-11,COMPLETED,12,LAND_ACQUISITION
PRJ-SYN-001861-M-04,PRJ-SYN-001861,"EPC Tendering, Technical Evaluation & Contract Award",4,2019-07-17,2019-08-28,COMPLETED,42,PROCUREMENT
PRJ-SYN-001861-M-05,PRJ-SYN-001861,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2020-01-01,2020-02-04,COMPLETED,34,RIGHT_OF_WAY
PRJ-SYN-001861-M-06,PRJ-SYN-001861,"Major Substructure, Earthwork & Foundation Works (50%)",6,2020-07-29,2020-09-25,COMPLETED,58,CIVIL_WORKS
PRJ-SYN-001861-M-07,PRJ-SYN-001861,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2021-02-24,2021-04-26,COMPLETED,61,CIVIL_WORKS
PRJ-SYN-001861-M-08,PRJ-SYN-001861,"Equipment Installation, Signaling & Substation Integration",8,2021-07-14,2021-09-13,COMPLETED,61,SYSTEMS_EQUIPMENT
PRJ-SYN-001861-M-09,PRJ-SYN-001861,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2021-10-06,2021-12-21,COMPLETED,76,STATUTORY_INSPECTION
PRJ-SYN-001861-M-10,PRJ-SYN-001861,"Final Trial Runs, COD Commercial Operation & Handover",10,2021-12-01,2022-02-12,COMPLETED,73,COMMISSIONING
PRJ-SYN-001862-M-01,PRJ-SYN-001862,Feasibility Study & Detailed Project Report (DPR) Approval,1,2020-04-14,2020-05-31,COMPLETED,47,ADMINISTRATIVE
PRJ-SYN-001862-M-02,PRJ-SYN-001862,Statutory Environmental & Forest Clearance Stage-I,2,2020-11-07,2021-01-21,COMPLETED,75,STATUTORY
PRJ-SYN-001862-M-03,PRJ-SYN-001862,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2021-06-02,2021-10-13,COMPLETED,133,LAND_ACQUISITION
PRJ-SYN-001862-M-04,PRJ-SYN-001862,"EPC Tendering, Technical Evaluation & Contract Award",4,2021-12-26,2022-06-10,COMPLETED,166,PROCUREMENT
PRJ-SYN-001862-M-05,PRJ-SYN-001862,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2022-08-31,2023-04-06,COMPLETED,218,RIGHT_OF_WAY
PRJ-SYN-001862-M-06,PRJ-SYN-001862,"Major Substructure, Earthwork & Foundation Works (50%)",6,2023-07-07,2024-03-23,COMPLETED,260,CIVIL_WORKS
PRJ-SYN-001862-M-07,PRJ-SYN-001862,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2024-05-13,2025-02-20,COMPLETED,283,CIVIL_WORKS
PRJ-SYN-001862-M-08,PRJ-SYN-001862,"Equipment Installation, Signaling & Substation Integration",8,2024-12-06,2025-11-12,COMPLETED,341,SYSTEMS_EQUIPMENT
PRJ-SYN-001862-M-09,PRJ-SYN-001862,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2025-04-09,,DELAYED,510,STATUTORY_INSPECTION
PRJ-SYN-001862-M-10,PRJ-SYN-001862,"Final Trial Runs, COD Commercial Operation & Handover",10,2025-07-01,,NOT_STARTED,0,COMMISSIONING
PRJ-SYN-001863-M-01,PRJ-SYN-001863,Feasibility Study & Detailed Project Report (DPR) Approval,1,2019-09-06,2019-09-19,COMPLETED,13,ADMINISTRATIVE
PRJ-SYN-001863-M-02,PRJ-SYN-001863,Statutory Environmental & Forest Clearance Stage-I,2,2020-03-22,2020-04-08,COMPLETED,17,STATUTORY
PRJ-SYN-001863-M-03,PRJ-SYN-001863,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2020-10-06,2020-11-06,COMPLETED,31,LAND_ACQUISITION
PRJ-SYN-001863-M-04,PRJ-SYN-001863,"EPC Tendering, Technical Evaluation & Contract Award",4,2021-04-22,2021-06-23,COMPLETED,62,PROCUREMENT
PRJ-SYN-001863-M-05,PRJ-SYN-001863,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2021-12-16,2022-02-06,COMPLETED,52,RIGHT_OF_WAY
PRJ-SYN-001863-M-06,PRJ-SYN-001863,"Major Substructure, Earthwork & Foundation Works (50%)",6,2022-10-09,2022-12-28,COMPLETED,80,CIVIL_WORKS
PRJ-SYN-001863-M-07,PRJ-SYN-001863,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2023-08-02,2023-11-07,COMPLETED,97,CIVIL_WORKS
PRJ-SYN-001863-M-08,PRJ-SYN-001863,"Equipment Installation, Signaling & Substation Integration",8,2024-02-16,2024-06-03,COMPLETED,108,SYSTEMS_EQUIPMENT
PRJ-SYN-001863-M-09,PRJ-SYN-001863,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2024-06-13,2024-09-24,COMPLETED,103,STATUTORY_INSPECTION
PRJ-SYN-001863-M-10,PRJ-SYN-001863,"Final Trial Runs, COD Commercial Operation & Handover",10,2024-09-01,2025-01-08,COMPLETED,129,COMMISSIONING
PRJ-SYN-001864-M-01,PRJ-SYN-001864,Feasibility Study & Detailed Project Report (DPR) Approval,1,2020-12-07,2021-02-04,COMPLETED,59,ADMINISTRATIVE
PRJ-SYN-001864-M-02,PRJ-SYN-001864,Statutory Environmental & Forest Clearance Stage-I,2,2021-04-08,2021-07-24,COMPLETED,107,STATUTORY
PRJ-SYN-001864-M-03,PRJ-SYN-001864,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2021-08-07,2021-12-22,COMPLETED,137,LAND_ACQUISITION
PRJ-SYN-001864-M-04,PRJ-SYN-001864,"EPC Tendering, Technical Evaluation & Contract Award",4,2021-12-07,2022-06-18,COMPLETED,193,PROCUREMENT
PRJ-SYN-001864-M-05,PRJ-SYN-001864,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2022-05-02,2022-12-17,COMPLETED,229,RIGHT_OF_WAY
PRJ-SYN-001864-M-06,PRJ-SYN-001864,"Major Substructure, Earthwork & Foundation Works (50%)",6,2022-11-01,2023-08-15,COMPLETED,287,CIVIL_WORKS
PRJ-SYN-001864-M-07,PRJ-SYN-001864,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2023-05-02,2024-03-27,COMPLETED,330,CIVIL_WORKS
PRJ-SYN-001864-M-08,PRJ-SYN-001864,"Equipment Installation, Signaling & Substation Integration",8,2023-09-01,2024-09-16,COMPLETED,381,SYSTEMS_EQUIPMENT
PRJ-SYN-001864-M-09,PRJ-SYN-001864,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2023-11-13,2024-12-27,COMPLETED,410,STATUTORY_INSPECTION
PRJ-SYN-001864-M-10,PRJ-SYN-001864,"Final Trial Runs, COD Commercial Operation & Handover",10,2024-01-01,2025-03-31,COMPLETED,455,COMMISSIONING
PRJ-SYN-001865-M-01,PRJ-SYN-001865,Feasibility Study & Detailed Project Report (DPR) Approval,1,2022-01-15,2022-02-24,COMPLETED,40,ADMINISTRATIVE
PRJ-SYN-001865-M-02,PRJ-SYN-001865,Statutory Environmental & Forest Clearance Stage-I,2,2022-07-04,2022-10-13,COMPLETED,101,STATUTORY
PRJ-SYN-001865-M-03,PRJ-SYN-001865,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2022-12-21,2023-05-15,COMPLETED,145,LAND_ACQUISITION
PRJ-SYN-001865-M-04,PRJ-SYN-001865,"EPC Tendering, Technical Evaluation & Contract Award",4,2023-06-10,2023-12-20,COMPLETED,193,PROCUREMENT
PRJ-SYN-001865-M-05,PRJ-SYN-001865,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2023-12-31,2024-09-05,COMPLETED,249,RIGHT_OF_WAY
PRJ-SYN-001865-M-06,PRJ-SYN-001865,"Major Substructure, Earthwork & Foundation Works (50%)",6,2024-09-11,2025-06-29,COMPLETED,291,CIVIL_WORKS
PRJ-SYN-001865-M-07,PRJ-SYN-001865,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2025-05-25,2026-05-05,COMPLETED,345,CIVIL_WORKS
PRJ-SYN-001865-M-08,PRJ-SYN-001865,"Equipment Installation, Signaling & Substation Integration",8,2025-11-11,2026-12-07,COMPLETED,391,SYSTEMS_EQUIPMENT
PRJ-SYN-001865-M-09,PRJ-SYN-001865,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2026-02-21,,DELAYED,600,STATUTORY_INSPECTION
PRJ-SYN-001865-M-10,PRJ-SYN-001865,"Final Trial Runs, COD Commercial Operation & Handover",10,2026-05-01,,NOT_STARTED,0,COMMISSIONING
PRJ-SYN-001866-M-01,PRJ-SYN-001866,Feasibility Study & Detailed Project Report (DPR) Approval,1,2023-05-29,2023-08-05,COMPLETED,68,ADMINISTRATIVE
PRJ-SYN-001866-M-02,PRJ-SYN-001866,Statutory Environmental & Forest Clearance Stage-I,2,2023-12-01,2024-04-17,COMPLETED,138,STATUTORY
PRJ-SYN-001866-M-03,PRJ-SYN-001866,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2024-06-03,2024-12-25,COMPLETED,205,LAND_ACQUISITION
PRJ-SYN-001866-M-04,PRJ-SYN-001866,"EPC Tendering, Technical Evaluation & Contract Award",4,2024-12-06,2025-09-25,COMPLETED,293,PROCUREMENT
PRJ-SYN-001866-M-05,PRJ-SYN-001866,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2025-07-17,,DELAYED,870,RIGHT_OF_WAY
PRJ-SYN-001866-M-06,PRJ-SYN-001866,"Major Substructure, Earthwork & Foundation Works (50%)",6,2026-04-22,,NOT_STARTED,0,CIVIL_WORKS
PRJ-SYN-001866-M-07,PRJ-SYN-001866,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2027-01-25,,NOT_STARTED,0,CIVIL_WORKS
PRJ-SYN-001866-M-08,PRJ-SYN-001866,"Equipment Installation, Signaling & Substation Integration",8,2027-07-30,,NOT_STARTED,0,SYSTEMS_EQUIPMENT
PRJ-SYN-001866-M-09,PRJ-SYN-001866,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2027-11-18,,NOT_STARTED,0,STATUTORY_INSPECTION
PRJ-SYN-001866-M-10,PRJ-SYN-001866,"Final Trial Runs, COD Commercial Operation & Handover",10,2028-02-01,,NOT_STARTED,0,COMMISSIONING
PRJ-SYN-001867-M-01,PRJ-SYN-001867,Feasibility Study & Detailed Project Report (DPR) Approval,1,2019-04-10,2019-05-20,COMPLETED,40,ADMINISTRATIVE
PRJ-SYN-001867-M-02,PRJ-SYN-001867,Statutory Environmental & Forest Clearance Stage-I,2,2019-08-13,2019-11-02,COMPLETED,81,STATUTORY
PRJ-SYN-001867-M-03,PRJ-SYN-001867,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2019-12-16,2020-04-22,COMPLETED,128,LAND_ACQUISITION
PRJ-SYN-001867-M-04,PRJ-SYN-001867,"EPC Tendering, Technical Evaluation & Contract Award",4,2020-04-18,2020-09-23,COMPLETED,158,PROCUREMENT
PRJ-SYN-001867-M-05,PRJ-SYN-001867,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2020-09-15,2021-04-11,COMPLETED,208,RIGHT_OF_WAY
PRJ-SYN-001867-M-06,PRJ-SYN-001867,"Major Substructure, Earthwork & Foundation Works (50%)",6,2021-03-21,2021-10-31,COMPLETED,224,CIVIL_WORKS
PRJ-SYN-001867-M-07,PRJ-SYN-001867,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2021-09-24,2022-07-01,COMPLETED,280,CIVIL_WORKS
PRJ-SYN-001867-M-08,PRJ-SYN-001867,"Equipment Installation, Signaling & Substation Integration",8,2022-01-27,2022-12-03,COMPLETED,310,SYSTEMS_EQUIPMENT
PRJ-SYN-001867-M-09,PRJ-SYN-001867,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2022-04-12,2023-04-08,COMPLETED,361,STATUTORY_INSPECTION
PRJ-SYN-001867-M-10,PRJ-SYN-001867,"Final Trial Runs, COD Commercial Operation & Handover",10,2022-06-01,2023-07-04,COMPLETED,398,COMMISSIONING
PRJ-SYN-001868-M-01,PRJ-SYN-001868,Feasibility Study & Detailed Project Report (DPR) Approval,1,2021-09-23,2021-11-05,COMPLETED,43,ADMINISTRATIVE
PRJ-SYN-001868-M-02,PRJ-SYN-001868,Statutory Environmental & Forest Clearance Stage-I,2,2022-02-13,2022-04-09,COMPLETED,55,STATUTORY
PRJ-SYN-001868-M-03,PRJ-SYN-001868,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2022-07-06,2022-10-09,COMPLETED,95,LAND_ACQUISITION
PRJ-SYN-001868-M-04,PRJ-SYN-001868,"EPC Tendering, Technical Evaluation & Contract Award",4,2022-11-26,2023-03-30,COMPLETED,124,PROCUREMENT
PRJ-SYN-001868-M-05,PRJ-SYN-001868,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2023-05-17,2023-10-24,COMPLETED,160,RIGHT_OF_WAY
PRJ-SYN-001868-M-06,PRJ-SYN-001868,"Major Substructure, Earthwork & Foundation Works (50%)",6,2023-12-17,2024-07-06,COMPLETED,202,CIVIL_WORKS
PRJ-SYN-001868-M-07,PRJ-SYN-001868,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2024-07-19,2025-02-24,COMPLETED,220,CIVIL_WORKS
PRJ-SYN-001868-M-08,PRJ-SYN-001868,"Equipment Installation, Signaling & Substation Integration",8,2024-12-09,2025-09-03,COMPLETED,268,SYSTEMS_EQUIPMENT
PRJ-SYN-001868-M-09,PRJ-SYN-001868,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2025-03-04,2025-12-12,COMPLETED,283,STATUTORY_INSPECTION
PRJ-SYN-001868-M-10,PRJ-SYN-001868,"Final Trial Runs, COD Commercial Operation & Handover",10,2025-05-01,,DELAYED,390,COMMISSIONING
PRJ-SYN-001869-M-01,PRJ-SYN-001869,Feasibility Study & Detailed Project Report (DPR) Approval,1,2024-01-25,2024-04-05,COMPLETED,71,ADMINISTRATIVE
PRJ-SYN-001869-M-02,PRJ-SYN-001869,Statutory Environmental & Forest Clearance Stage-I,2,2024-06-19,2024-10-14,COMPLETED,117,STATUTORY
PRJ-SYN-001869-M-03,PRJ-SYN-001869,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2024-11-13,2025-04-27,COMPLETED,165,LAND_ACQUISITION
PRJ-SYN-001869-M-04,PRJ-SYN-001869,"EPC Tendering, Technical Evaluation & Contract Award",4,2025-04-08,2025-11-23,COMPLETED,229,PROCUREMENT
PRJ-SYN-001869-M-05,PRJ-SYN-001869,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2025-09-30,,DELAYED,720,RIGHT_OF_WAY
PRJ-SYN-001869-M-06,PRJ-SYN-001869,"Major Substructure, Earthwork & Foundation Works (50%)",6,2026-05-07,,NOT_STARTED,0,CIVIL_WORKS
PRJ-SYN-001869-M-07,PRJ-SYN-001869,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2026-12-12,,NOT_STARTED,0,CIVIL_WORKS
PRJ-SYN-001869-M-08,PRJ-SYN-001869,"Equipment Installation, Signaling & Substation Integration",8,2027-05-07,,NOT_STARTED,0,SYSTEMS_EQUIPMENT
PRJ-SYN-001869-M-09,PRJ-SYN-001869,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2027-08-03,,NOT_STARTED,0,STATUTORY_INSPECTION
PRJ-SYN-001869-M-10,PRJ-SYN-001869,"Final Trial Runs, COD Commercial Operation & Handover",10,2027-10-01,,NOT_STARTED,0,COMMISSIONING
PRJ-SYN-001870-M-01,PRJ-SYN-001870,Feasibility Study & Detailed Project Report (DPR) Approval,1,2019-09-26,2019-11-05,COMPLETED,40,ADMINISTRATIVE
PRJ-SYN-001870-M-02,PRJ-SYN-001870,Statutory Environmental & Forest Clearance Stage-I,2,2020-03-30,2020-06-15,COMPLETED,77,STATUTORY
PRJ-SYN-001870-M-03,PRJ-SYN-001870,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2020-10-02,2021-02-06,COMPLETED,127,LAND_ACQUISITION
PRJ-SYN-001870-M-04,PRJ-SYN-001870,"EPC Tendering, Technical Evaluation & Contract Award",4,2021-04-06,2021-10-03,COMPLETED,180,PROCUREMENT
PRJ-SYN-001870-M-05,PRJ-SYN-001870,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2021-11-15,2022-06-15,COMPLETED,212,RIGHT_OF_WAY
PRJ-SYN-001870-M-06,PRJ-SYN-001870,"Major Substructure, Earthwork & Foundation Works (50%)",6,2022-08-20,2023-04-22,COMPLETED,245,CIVIL_WORKS
PRJ-SYN-001870-M-07,PRJ-SYN-001870,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2023-05-26,2024-03-12,COMPLETED,291,CIVIL_WORKS
PRJ-SYN-001870-M-08,PRJ-SYN-001870,"Equipment Installation, Signaling & Substation Integration",8,2023-11-28,2024-10-21,COMPLETED,328,SYSTEMS_EQUIPMENT
PRJ-SYN-001870-M-09,PRJ-SYN-001870,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2024-03-18,2025-03-28,COMPLETED,375,STATUTORY_INSPECTION
PRJ-SYN-001870-M-10,PRJ-SYN-001870,"Final Trial Runs, COD Commercial Operation & Handover",10,2024-06-01,2025-07-15,COMPLETED,409,COMMISSIONING
PRJ-SYN-001871-M-01,PRJ-SYN-001871,Feasibility Study & Detailed Project Report (DPR) Approval,1,2020-03-31,2020-04-22,COMPLETED,22,ADMINISTRATIVE
PRJ-SYN-001871-M-02,PRJ-SYN-001871,Statutory Environmental & Forest Clearance Stage-I,2,2020-07-21,2020-08-01,COMPLETED,11,STATUTORY
PRJ-SYN-001871-M-03,PRJ-SYN-001871,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2020-11-11,2020-12-17,COMPLETED,36,LAND_ACQUISITION
PRJ-SYN-001871-M-04,PRJ-SYN-001871,"EPC Tendering, Technical Evaluation & Contract Award",4,2021-03-04,2021-04-05,COMPLETED,32,PROCUREMENT
PRJ-SYN-001871-M-05,PRJ-SYN-001871,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2021-07-17,2021-09-15,COMPLETED,60,RIGHT_OF_WAY
PRJ-SYN-001871-M-06,PRJ-SYN-001871,"Major Substructure, Earthwork & Foundation Works (50%)",6,2022-01-02,2022-03-01,COMPLETED,58,CIVIL_WORKS
PRJ-SYN-001871-M-07,PRJ-SYN-001871,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2022-06-20,2022-08-31,COMPLETED,72,CIVIL_WORKS
PRJ-SYN-001871-M-08,PRJ-SYN-001871,"Equipment Installation, Signaling & Substation Integration",8,2022-10-11,2023-01-08,COMPLETED,89,SYSTEMS_EQUIPMENT
PRJ-SYN-001871-M-09,PRJ-SYN-001871,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2022-12-17,2023-03-14,COMPLETED,87,STATUTORY_INSPECTION
PRJ-SYN-001871-M-10,PRJ-SYN-001871,"Final Trial Runs, COD Commercial Operation & Handover",10,2023-02-01,2023-05-23,COMPLETED,111,COMMISSIONING
PRJ-SYN-001872-M-01,PRJ-SYN-001872,Feasibility Study & Detailed Project Report (DPR) Approval,1,2019-07-18,2019-09-02,COMPLETED,46,ADMINISTRATIVE
PRJ-SYN-001872-M-02,PRJ-SYN-001872,Statutory Environmental & Forest Clearance Stage-I,2,2019-10-23,2020-02-01,COMPLETED,101,STATUTORY
PRJ-SYN-001872-M-03,PRJ-SYN-001872,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2020-01-29,2020-06-14,COMPLETED,137,LAND_ACQUISITION
PRJ-SYN-001872-M-04,PRJ-SYN-001872,"EPC Tendering, Technical Evaluation & Contract Award",4,2020-05-05,2020-11-07,COMPLETED,186,PROCUREMENT
PRJ-SYN-001872-M-05,PRJ-SYN-001872,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2020-08-31,2021-04-20,COMPLETED,232,RIGHT_OF_WAY
PRJ-SYN-001872-M-06,PRJ-SYN-001872,"Major Substructure, Earthwork & Foundation Works (50%)",6,2021-01-24,2021-11-12,COMPLETED,292,CIVIL_WORKS
PRJ-SYN-001872-M-07,PRJ-SYN-001872,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2021-06-19,2022-04-30,COMPLETED,315,CIVIL_WORKS
PRJ-SYN-001872-M-08,PRJ-SYN-001872,"Equipment Installation, Signaling & Substation Integration",8,2021-09-25,2022-10-12,COMPLETED,382,SYSTEMS_EQUIPMENT
PRJ-SYN-001872-M-09,PRJ-SYN-001872,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2021-11-22,2023-01-21,COMPLETED,425,STATUTORY_INSPECTION
PRJ-SYN-001872-M-10,PRJ-SYN-001872,"Final Trial Runs, COD Commercial Operation & Handover",10,2022-01-01,2023-03-30,COMPLETED,453,COMMISSIONING
PRJ-SYN-001873-M-01,PRJ-SYN-001873,Feasibility Study & Detailed Project Report (DPR) Approval,1,2023-10-30,2023-12-17,COMPLETED,48,ADMINISTRATIVE
PRJ-SYN-001873-M-02,PRJ-SYN-001873,Statutory Environmental & Forest Clearance Stage-I,2,2024-03-31,2024-06-23,COMPLETED,84,STATUTORY
PRJ-SYN-001873-M-03,PRJ-SYN-001873,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2024-08-30,2025-01-22,COMPLETED,145,LAND_ACQUISITION
PRJ-SYN-001873-M-04,PRJ-SYN-001873,"EPC Tendering, Technical Evaluation & Contract Award",4,2025-01-29,2025-07-31,COMPLETED,183,PROCUREMENT
PRJ-SYN-001873-M-05,PRJ-SYN-001873,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2025-07-31,,DELAYED,540,RIGHT_OF_WAY
PRJ-SYN-001873-M-06,PRJ-SYN-001873,"Major Substructure, Earthwork & Foundation Works (50%)",6,2026-03-16,,NOT_STARTED,0,CIVIL_WORKS
PRJ-SYN-001873-M-07,PRJ-SYN-001873,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2026-10-31,,NOT_STARTED,0,CIVIL_WORKS
PRJ-SYN-001873-M-08,PRJ-SYN-001873,"Equipment Installation, Signaling & Substation Integration",8,2027-04-01,,NOT_STARTED,0,SYSTEMS_EQUIPMENT
PRJ-SYN-001873-M-09,PRJ-SYN-001873,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2027-07-02,,NOT_STARTED,0,STATUTORY_INSPECTION
PRJ-SYN-001873-M-10,PRJ-SYN-001873,"Final Trial Runs, COD Commercial Operation & Handover",10,2027-09-01,,NOT_STARTED,0,COMMISSIONING
PRJ-SYN-001874-M-01,PRJ-SYN-001874,Feasibility Study & Detailed Project Report (DPR) Approval,1,2019-02-28,2019-04-01,COMPLETED,32,ADMINISTRATIVE
PRJ-SYN-001874-M-02,PRJ-SYN-001874,Statutory Environmental & Forest Clearance Stage-I,2,2019-09-05,2019-11-10,COMPLETED,66,STATUTORY
PRJ-SYN-001874-M-03,PRJ-SYN-001874,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2020-03-12,2020-06-29,COMPLETED,109,LAND_ACQUISITION
PRJ-SYN-001874-M-04,PRJ-SYN-001874,"EPC Tendering, Technical Evaluation & Contract Award",4,2020-09-17,2021-02-10,COMPLETED,146,PROCUREMENT
PRJ-SYN-001874-M-05,PRJ-SYN-001874,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2021-05-01,2021-11-01,COMPLETED,184,RIGHT_OF_WAY
PRJ-SYN-001874-M-06,PRJ-SYN-001874,"Major Substructure, Earthwork & Foundation Works (50%)",6,2022-02-08,2022-09-13,COMPLETED,217,CIVIL_WORKS
PRJ-SYN-001874-M-07,PRJ-SYN-001874,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2022-11-18,2023-08-11,COMPLETED,266,CIVIL_WORKS
PRJ-SYN-001874-M-08,PRJ-SYN-001874,"Equipment Installation, Signaling & Substation Integration",8,2023-05-26,2024-03-19,COMPLETED,298,SYSTEMS_EQUIPMENT
PRJ-SYN-001874-M-09,PRJ-SYN-001874,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2023-09-16,2024-08-20,COMPLETED,339,STATUTORY_INSPECTION
PRJ-SYN-001874-M-10,PRJ-SYN-001874,"Final Trial Runs, COD Commercial Operation & Handover",10,2023-12-01,2024-11-21,COMPLETED,356,COMMISSIONING
PRJ-SYN-001875-M-01,PRJ-SYN-001875,Feasibility Study & Detailed Project Report (DPR) Approval,1,2022-04-10,2022-04-20,COMPLETED,10,ADMINISTRATIVE
PRJ-SYN-001875-M-02,PRJ-SYN-001875,Statutory Environmental & Forest Clearance Stage-I,2,2022-07-04,2022-08-10,COMPLETED,37,STATUTORY
PRJ-SYN-001875-M-03,PRJ-SYN-001875,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2022-09-27,2022-11-19,COMPLETED,53,LAND_ACQUISITION
PRJ-SYN-001875-M-04,PRJ-SYN-001875,"EPC Tendering, Technical Evaluation & Contract Award",4,2022-12-21,2023-03-03,COMPLETED,72,PROCUREMENT
PRJ-SYN-001875-M-05,PRJ-SYN-001875,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2023-04-02,2023-06-05,COMPLETED,64,RIGHT_OF_WAY
PRJ-SYN-001875-M-06,PRJ-SYN-001875,"Major Substructure, Earthwork & Foundation Works (50%)",6,2023-08-08,2023-11-01,COMPLETED,85,CIVIL_WORKS
PRJ-SYN-001875-M-07,PRJ-SYN-001875,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2023-12-13,2024-03-21,COMPLETED,99,CIVIL_WORKS
